19143,2020-09-16 07:00:00,947,48,B14,41
19144,2020-09-16 09:00:00,769,11,B14,41
19145,2020-09-16 10:00:00,256,10,B14,41
19146,2020-09-16 07:00:00,687,8,C16,41
19147,2020-09-16 08:00:00,361,19,C16,41
19148,2020-09-16 09:00:00,348,52,C16,41
19149,2020-09-16 10:00:00,769,18,C16,41
19150,2020-09-16 11:00:00,256,4,C16,41
19151,2020-09-16 12:00:00,687,14,C16,41
19152,2020-09-16 13:00:00,478,16,C16,41
19153,2020-09-16 10:00:00,947,3,C15,41
19154,2020-09-16 11:00:00,361,15,C15,41
19155,2020-09-16 13:00:00,947,2,C15,41
19156,2020-09-16 14:00:00,361,53,C15,41
19157,2020-09-16 07:00:00,769,54,C14,41
19158,2020-09-16 11:00:00,478,11,C14,41
19159,2020-09-16 15:00:00,779,10,C14,41
19160,2020-09-17 07:00:00,256,9,A18,41
19161,2020-09-17 08:00:00,769,17,A18,41
19162,2020-09-17 09:00:00,348,5,A18,41
19163,2020-09-17 10:00:00,779,38,A18,41
19164,2020-09-17 07:00:00,843,1,A17,41
19165,2020-09-17 08:00:00,361,39,A17,41
19166,2020-09-17 07:00:00,348,3,A15,41
19167,2020-09-17 08:00:00,779,2,A15,41
19168,2020-09-17 09:00:00,947,15,A15,41
19169,2020-09-17 10:00:00,256,41,A15,41
19170,2020-09-17 07:00:00,769,10,A14,41
19171,2020-09-17 08:00:00,843,11,A14,41
19172,2020-09-17 09:00:00,478,42,A14,41
19173,2020-09-17 07:00:00,781,45,B17,41
19174,2020-09-17 08:00:00,947,1,B17,41
19175,2020-09-17 07:00:00,361,48,B14,41
19176,2020-09-17 09:00:00,781,11,B14,41
19177,2020-09-17 10:00:00,361,10,B14,41
19178,2020-09-17 07:00:00,478,8,C16,41
19179,2020-09-17 08:00:00,348,19,C16,41
19180,2020-09-17 09:00:00,361,52,C16,41
19181,2020-09-17 10:00:00,781,18,C16,41
19182,2020-09-17 11:00:00,687,4,C16,41
19183,2020-09-17 12:00:00,478,14,C16,41
19184,2020-09-17 13:00:00,781,16,C16,41
19185,2020-09-17 10:00:00,947,3,C15,41
19186,2020-09-17 11:00:00,779,15,C15,41
19187,2020-09-17 13:00:00,348,2,C15,41
19188,2020-09-17 14:00:00,947,53,C15,41
19189,2020-09-17 07:00:00,947,54,C14,41
19190,2020-09-17 11:00:00,947,11,C14,41
19191,2020-09-17 15:00:00,947,10,C14,41
19192,2020-09-18 07:00:00,256,9,A18,41
19193,2020-09-18 08:00:00,843,17,A18,41
19194,2020-09-18 09:00:00,843,5,A18,41
19195,2020-09-18 10:00:00,843,38,A18,41
19196,2020-09-18 07:00:00,781,1,A17,41
19197,2020-09-18 08:00:00,256,39,A17,41
19198,2020-09-18 07:00:00,843,3,A15,41
19199,2020-09-18 08:00:00,769,2,A15,41
19200,2020-09-18 09:00:00,769,15,A15,41
19201,2020-09-18 10:00:00,348,41,A15,41
19202,2020-09-18 07:00:00,687,10,A14,41
19203,2020-09-18 08:00:00,687,11,A14,41
19204,2020-09-18 09:00:00,348,42,A14,41
19205,2020-09-18 07:00:00,947,45,B17,41
19206,2020-09-18 08:00:00,781,1,B17,41
19207,2020-09-18 07:00:00,769,48,B14,41
19208,2020-09-18 09:00:00,478,11,B14,41
19209,2020-09-18 10:00:00,769,10,B14,41
19210,2020-09-18 07:00:00,478,8,C16,41
19211,2020-09-18 08:00:00,779,19,C16,41
19212,2020-09-18 09:00:00,687,52,C16,41
19213,2020-09-18 10:00:00,478,18,C16,41
19214,2020-09-18 11:00:00,348,4,C16,41
19215,2020-09-18 12:00:00,843,14,C16,41
19216,2020-09-18 13:00:00,947,16,C16,41
19217,2020-09-18 10:00:00,947,3,C15,41
19218,2020-09-18 11:00:00,779,15,C15,41
19219,2020-09-18 13:00:00,478,2,C15,41
19220,2020-09-18 14:00:00,361,53,C15,41
19221,2020-09-18 07:00:00,779,54,C14,41
19222,2020-09-18 11:00:00,687,11,C14,41
19223,2020-09-18 15:00:00,256,10,C14,41
19224,2020-09-21 07:00:00,478,9,A18,41
19225,2020-09-21 08:00:00,779,17,A18,41
19226,2020-09-21 09:00:00,478,5,A18,41
19227,2020-09-21 10:00:00,769,38,A18,41
19228,2020-09-21 07:00:00,769,1,A17,41
19229,2020-09-21 08:00:00,478,39,A17,41
19230,2020-09-21 07:00:00,687,3,A15,41
19231,2020-09-21 08:00:00,947,2,A15,41
19232,2020-09-21 09:00:00,687,15,A15,41
19233,2020-09-21 10:00:00,947,41,A15,41
19234,2020-09-21 07:00:00,348,10,A14,41
19235,2020-09-21 08:00:00,348,11,A14,41
19236,2020-09-21 09:00:00,781,42,A14,41
19237,2020-09-21 07:00:00,256,45,B17,41
19238,2020-09-21 08:00:00,769,1,B17,41
19239,2020-09-21 07:00:00,843,48,B14,41
19240,2020-09-21 09:00:00,361,11,B14,41
19241,2020-09-21 10:00:00,256,10,B14,41
19242,2020-09-21 07:00:00,781,8,C16,41
19243,2020-09-21 08:00:00,687,19,C16,41
19244,2020-09-21 09:00:00,348,52,C16,41
19245,2020-09-21 10:00:00,781,18,C16,41
19246,2020-09-21 11:00:00,348,4,C16,41
19247,2020-09-21 12:00:00,687,14,C16,41
19248,2020-09-21 13:00:00,348,16,C16,41
19249,2020-09-21 10:00:00,361,3,C15,41
19250,2020-09-21 11:00:00,843,15,C15,41
19251,2020-09-21 13:00:00,779,2,C15,41
19252,2020-09-21 14:00:00,348,53,C15,41
19253,2020-09-21 07:00:00,779,54,C14,41
19254,2020-09-21 11:00:00,687,11,C14,41
19255,2020-09-21 15:00:00,478,10,C14,41
19256,2020-09-22 07:00:00,478,9,A18,41
19257,2020-09-22 08:00:00,769,17,A18,41
19258,2020-09-22 09:00:00,361,5,A18,41
19259,2020-09-22 10:00:00,781,38,A18,41
19260,2020-09-22 07:00:00,779,1,A17,41
19261,2020-09-22 08:00:00,256,39,A17,41
19262,2020-09-22 07:00:00,781,3,A15,41
19263,2020-09-22 08:00:00,779,2,A15,41
19264,2020-09-22 09:00:00,769,15,A15,41
19265,2020-09-22 10:00:00,779,41,A15,41
19266,2020-09-22 07:00:00,361,10,A14,41
19267,2020-09-22 08:00:00,348,11,A14,41
19268,2020-09-22 09:00:00,781,42,A14,41
19269,2020-09-22 07:00:00,843,45,B17,41
19270,2020-09-22 08:00:00,843,1,B17,41
19271,2020-09-22 07:00:00,348,48,B14,41
19272,2020-09-22 09:00:00,256,11,B14,41
19273,2020-09-22 10:00:00,256,10,B14,41
19274,2020-09-22 07:00:00,256,8,C16,41
19275,2020-09-22 08:00:00,781,19,C16,41
19276,2020-09-22 09:00:00,348,52,C16,41
19277,2020-09-22 10:00:00,348,18,C16,41
19278,2020-09-22 11:00:00,769,4,C16,41
19279,2020-09-22 12:00:00,947,14,C16,41
19280,2020-09-22 13:00:00,256,16,C16,41
19281,2020-09-22 10:00:00,361,3,C15,41
19282,2020-09-22 11:00:00,348,15,C15,41
19283,2020-09-22 13:00:00,779,2,C15,41
19284,2020-09-22 14:00:00,361,53,C15,41
19285,2020-09-22 07:00:00,947,54,C14,41
19286,2020-09-22 11:00:00,478,11,C14,41
19287,2020-09-22 15:00:00,687,10,C14,41
19288,2020-09-23 07:00:00,256,9,A18,41
19289,2020-09-23 08:00:00,781,17,A18,41
19290,2020-09-23 09:00:00,256,5,A18,41
19291,2020-09-23 10:00:00,361,38,A18,41
19292,2020-09-23 07:00:00,687,1,A17,41
19293,2020-09-23 08:00:00,687,39,A17,41
19294,2020-09-23 07:00:00,947,3,A15,41
19295,2020-09-23 08:00:00,256,2,A15,41
19296,2020-09-23 09:00:00,781,15,A15,41
19297,2020-09-23 10:00:00,769,41,A15,41
19298,2020-09-23 07:00:00,781,10,A14,41
19299,2020-09-23 08:00:00,947,11,A14,41
19300,2020-09-23 09:00:00,843,42,A14,41
19301,2020-09-23 07:00:00,779,45,B17,41
19302,2020-09-23 08:00:00,779,1,B17,41
19303,2020-09-23 07:00:00,843,48,B14,41
19304,2020-09-23 09:00:00,478,11,B14,41
19305,2020-09-23 10:00:00,478,10,B14,41
19306,2020-09-23 07:00:00,348,8,C16,41
19307,2020-09-23 08:00:00,769,19,C16,41
19308,2020-09-23 09:00:00,779,52,C16,41
19309,2020-09-23 10:00:00,348,18,C16,41
19310,2020-09-23 11:00:00,947,4,C16,41
19311,2020-09-23 12:00:00,361,14,C16,41
19312,2020-09-23 13:00:00,348,16,C16,41
19313,2020-09-23 10:00:00,779,3,C15,41
19314,2020-09-23 11:00:00,256,15,C15,41
19315,2020-09-23 13:00:00,361,2,C15,41
19316,2020-09-23 14:00:00,348,53,C15,41
19317,2020-09-23 07:00:00,478,54,C14,41
19318,2020-09-23 11:00:00,779,11,C14,41
19319,2020-09-23 15:00:00,769,10,C14,41
19320,2020-09-24 07:00:00,478,9,A18,41
19321,2020-09-24 08:00:00,687,17,A18,41
19322,2020-09-24 09:00:00,348,5,A18,41
19323,2020-09-24 10:00:00,779,38,A18,41
19324,2020-09-24 07:00:00,687,1,A17,41
19325,2020-09-24 08:00:00,781,39,A17,41
19326,2020-09-24 07:00:00,769,3,A15,41
19327,2020-09-24 08:00:00,779,2,A15,41
19328,2020-09-24 09:00:00,478,15,A15,41
19329,2020-09-24 10:00:00,947,41,A15,41
19330,2020-09-24 07:00:00,947,10,A14,41
19331,2020-09-24 08:00:00,256,11,A14,41
19332,2020-09-24 09:00:00,843,42,A14,41
19333,2020-09-24 07:00:00,361,45,B17,41
19334,2020-09-24 08:00:00,361,1,B17,41
19335,2020-09-24 07:00:00,256,48,B14,41
19336,2020-09-24 09:00:00,361,11,B14,41
19337,2020-09-24 10:00:00,348,10,B14,41
19338,2020-09-24 07:00:00,843,8,C16,41
19339,2020-09-24 08:00:00,947,19,C16,41
19340,2020-09-24 09:00:00,779,52,C16,41
19341,2020-09-24 10:00:00,843,18,C16,41
19342,2020-09-24 11:00:00,843,4,C16,41
19343,2020-09-24 12:00:00,781,14,C16,41
19344,2020-09-24 13:00:00,843,16,C16,41
19345,2020-09-24 10:00:00,769,3,C15,41
19346,2020-09-24 11:00:00,779,15,C15,41
19347,2020-09-24 13:00:00,687,2,C15,41
19348,2020-09-24 14:00:00,843,53,C15,41
19349,2020-09-24 07:00:00,779,54,C14,41
19350,2020-09-24 11:00:00,478,11,C14,41
19351,2020-09-24 15:00:00,947,10,C14,41
19352,2020-09-25 07:00:00,348,9,A18,41
19353,2020-09-25 08:00:00,478,17,A18,41
19354,2020-09-25 09:00:00,779,5,A18,41
19355,2020-09-25 10:00:00,256,38,A18,41
19356,2020-09-25 07:00:00,781,1,A17,41
19357,2020-09-25 08:00:00,779,39,A17,41
19358,2020-09-25 07:00:00,478,3,A15,41
19359,2020-09-25 08:00:00,687,2,A15,41
19360,2020-09-25 09:00:00,256,15,A15,41
19361,2020-09-25 10:00:00,779,41,A15,41
19362,2020-09-25 07:00:00,769,10,A14,41
19363,2020-09-25 08:00:00,947,11,A14,41
19364,2020-09-25 09:00:00,348,42,A14,41
19365,2020-09-25 07:00:00,687,45,B17,41
19366,2020-09-25 08:00:00,348,1,B17,41
19367,2020-09-25 07:00:00,779,48,B14,41
19368,2020-09-25 09:00:00,687,11,B14,41
19369,2020-09-25 10:00:00,769,10,B14,41
19370,2020-09-25 07:00:00,256,8,C16,41
19371,2020-09-25 08:00:00,769,19,C16,41
19372,2020-09-25 09:00:00,361,52,C16,41
19373,2020-09-25 10:00:00,348,18,C16,41
19374,2020-09-25 11:00:00,687,4,C16,41
19375,2020-09-25 12:00:00,947,14,C16,41
19376,2020-09-25 13:00:00,256,16,C16,41
19377,2020-09-25 10:00:00,843,3,C15,41
19378,2020-09-25 11:00:00,769,15,C15,41
19379,2020-09-25 13:00:00,947,2,C15,41
19380,2020-09-25 14:00:00,687,53,C15,41
19381,2020-09-25 07:00:00,361,54,C14,41
19382,2020-09-25 11:00:00,478,11,C14,41
19383,2020-09-25 15:00:00,779,10,C14,41
19384,2020-09-28 07:00:00,769,9,A18,41
19385,2020-09-28 08:00:00,843,17,A18,41
19386,2020-09-28 09:00:00,769,5,A18,41
19387,2020-09-28 10:00:00,947,38,A18,41
19388,2020-09-28 07:00:00,779,1,A17,41
19389,2020-09-28 08:00:00,769,39,A17,41
19390,2020-09-28 07:00:00,843,3,A15,41
19391,2020-09-28 08:00:00,687,2,A15,41
19392,2020-09-28 09:00:00,256,15,A15,41
19393,2020-09-28 10:00:00,361,41,A15,41
19394,2020-09-28 07:00:00,687,10,A14,41
19395,2020-09-28 08:00:00,256,11,A14,41
19396,2020-09-28 09:00:00,947,42,A14,41
19397,2020-09-28 07:00:00,781,45,B17,41
19398,2020-09-28 08:00:00,781,1,B17,41
19399,2020-09-28 07:00:00,348,48,B14,41
19400,2020-09-28 09:00:00,779,11,B14,41
19401,2020-09-28 10:00:00,781,10,B14,41
19402,2020-09-28 07:00:00,361,8,C16,41
19403,2020-09-28 08:00:00,947,19,C16,41
19404,2020-09-28 09:00:00,478,52,C16,41
19405,2020-09-28 10:00:00,687,18,C16,41
19406,2020-09-28 11:00:00,361,4,C16,41
19407,2020-09-28 12:00:00,687,14,C16,41
19408,2020-09-28 13:00:00,348,16,C16,41
19409,2020-09-28 10:00:00,478,3,C15,41
19410,2020-09-28 11:00:00,478,15,C15,41
19411,2020-09-28 13:00:00,781,2,C15,41
19412,2020-09-28 14:00:00,947,53,C15,41
19413,2020-09-28 07:00:00,947,54,C14,41
19414,2020-09-28 11:00:00,779,11,C14,41
19415,2020-09-28 15:00:00,361,10,C14,41
19416,2020-09-29 07:00:00,687,9,A18,41
19417,2020-09-29 08:00:00,947,17,A18,41
19418,2020-09-29 09:00:00,478,5,A18,41
19419,2020-09-29 10:00:00,769,38,A18,41
19420,2020-09-29 07:00:00,478,1,A17,41
19421,2020-09-29 08:00:00,687,39,A17,41
19422,2020-09-29 07:00:00,361,3,A15,41
19423,2020-09-29 08:00:00,478,2,A15,41
19424,2020-09-29 09:00:00,781,15,A15,41
19425,2020-09-29 10:00:00,348,41,A15,41
19426,2020-09-29 07:00:00,843,10,A14,41
19427,2020-09-29 08:00:00,779,11,A14,41
19428,2020-09-29 09:00:00,256,42,A14,41
19429,2020-09-29 07:00:00,769,45,B17,41
19430,2020-09-29 08:00:00,256,1,B17,41
19431,2020-09-29 07:00:00,256,48,B14,41
19432,2020-09-29 09:00:00,843,11,B14,41
19433,2020-09-29 10:00:00,687,10,B14,41
19434,2020-09-29 07:00:00,779,8,C16,41
19435,2020-09-29 08:00:00,843,19,C16,41
19436,2020-09-29 09:00:00,779,52,C16,41
19437,2020-09-29 10:00:00,779,18,C16,41
19438,2020-09-29 11:00:00,687,4,C16,41
19439,2020-09-29 12:00:00,687,14,C16,41
19440,2020-09-29 13:00:00,348,16,C16,41
19441,2020-09-29 10:00:00,781,3,C15,41
19442,2020-09-29 11:00:00,781,15,C15,41
19443,2020-09-29 13:00:00,843,2,C15,41
19444,2020-09-29 14:00:00,779,53,C15,41
19445,2020-09-29 07:00:00,947,54,C14,41
19446,2020-09-29 11:00:00,348,11,C14,41
19447,2020-09-29 15:00:00,687,10,C14,41
19448,2020-09-30 07:00:00,843,9,A18,41
19449,2020-09-30 08:00:00,687,17,A18,41
19450,2020-09-30 09:00:00,348,5,A18,41
19451,2020-09-30 10:00:00,348,38,A18,41
19452,2020-09-30 07:00:00,361,1,A17,41
19453,2020-09-30 08:00:00,781,39,A17,41
19454,2020-09-30 07:00:00,947,3,A15,41
19455,2020-09-30 08:00:00,779,2,A15,41
19456,2020-09-30 09:00:00,779,15,A15,41
19457,2020-09-30 10:00:00,361,41,A15,41
19458,2020-09-30 07:00:00,769,10,A14,41
19459,2020-09-30 08:00:00,361,11,A14,41
19460,2020-09-30 09:00:00,843,42,A14,41
19461,2020-09-30 07:00:00,256,45,B17,41
19462,2020-09-30 08:00:00,769,1,B17,41
19463,2020-09-30 07:00:00,478,48,B14,41
19464,2020-09-30 09:00:00,687,11,B14,41
19465,2020-09-30 10:00:00,687,10,B14,41
19466,2020-09-30 07:00:00,779,8,C16,41
19467,2020-09-30 08:00:00,348,19,C16,41
19468,2020-09-30 09:00:00,781,52,C16,41
19469,2020-09-30 10:00:00,769,18,C16,41
19470,2020-09-30 11:00:00,256,4,C16,41
19471,2020-09-30 12:00:00,947,14,C16,41
19472,2020-09-30 13:00:00,687,16,C16,41
19473,2020-09-30 10:00:00,843,3,C15,41
19474,2020-09-30 11:00:00,947,15,C15,41
19475,2020-09-30 13:00:00,781,2,C15,41
19476,2020-09-30 14:00:00,256,53,C15,41
19477,2020-09-30 07:00:00,781,54,C14,41
19478,2020-09-30 11:00:00,348,11,C14,41
19479,2020-09-30 15:00:00,256,10,C14,41
19480,2020-10-01 07:00:00,687,9,A18,41
19481,2020-10-01 08:00:00,687,17,A18,41
19482,2020-10-01 09:00:00,769,5,A18,41
19483,2020-10-01 10:00:00,947,38,A18,41
19484,2020-10-01 07:00:00,781,1,A17,41
19485,2020-10-01 08:00:00,779,39,A17,41
19486,2020-10-01 07:00:00,779,3,A15,41
19487,2020-10-01 08:00:00,769,2,A15,41
19488,2020-10-01 09:00:00,687,15,A15,41
19489,2020-10-01 10:00:00,256,41,A15,41
19490,2020-10-01 07:00:00,478,10,A14,41
19491,2020-10-01 08:00:00,843,11,A14,41
19492,2020-10-01 09:00:00,478,42,A14,41
19493,2020-10-01 07:00:00,361,45,B17,41
19494,2020-10-01 08:00:00,478,1,B17,41
19495,2020-10-01 07:00:00,947,48,B14,41
19496,2020-10-01 09:00:00,361,11,B14,41
19497,2020-10-01 10:00:00,781,10,B14,41
19498,2020-10-01 07:00:00,769,8,C16,41
19499,2020-10-01 08:00:00,348,19,C16,41
19500,2020-10-01 09:00:00,843,52,C16,41
19501,2020-10-01 10:00:00,348,18,C16,41
19502,2020-10-01 11:00:00,769,4,C16,41
19503,2020-10-01 12:00:00,947,14,C16,41
19504,2020-10-01 13:00:00,781,16,C16,41
19505,2020-10-01 10:00:00,478,3,C15,41
19506,2020-10-01 11:00:00,781,15,C15,41
19507,2020-10-01 13:00:00,256,2,C15,41
19508,2020-10-01 14:00:00,361,53,C15,41
19509,2020-10-01 07:00:00,843,54,C14,41
19510,2020-10-01 11:00:00,348,11,C14,41
19511,2020-10-01 15:00:00,361,10,C14,41
19512,2020-10-02 07:00:00,687,9,A18,41
19513,2020-10-02 08:00:00,687,17,A18,41
19514,2020-10-02 09:00:00,781,5,A18,41
19515,2020-10-02 10:00:00,687,38,A18,41
19516,2020-10-02 07:00:00,361,1,A17,41
19517,2020-10-02 08:00:00,769,39,A17,41
19518,2020-10-02 07:00:00,256,3,A15,41
19519,2020-10-02 08:00:00,478,2,A15,41
19520,2020-10-02 09:00:00,687,15,A15,41
19521,2020-10-02 10:00:00,769,41,A15,41
19522,2020-10-02 07:00:00,348,10,A14,41
19523,2020-10-02 08:00:00,843,11,A14,41
19524,2020-10-02 09:00:00,478,42,A14,41
19525,2020-10-02 07:00:00,781,45,B17,41
19526,2020-10-02 08:00:00,779,1,B17,41
19527,2020-10-02 07:00:00,843,48,B14,41
19528,2020-10-02 09:00:00,947,11,B14,41
19529,2020-10-02 10:00:00,781,10,B14,41
19530,2020-10-02 07:00:00,947,8,C16,41
19531,2020-10-02 08:00:00,256,19,C16,41
19532,2020-10-02 09:00:00,361,52,C16,41
19533,2020-10-02 10:00:00,843,18,C16,41
19534,2020-10-02 11:00:00,779,4,C16,41
19535,2020-10-02 12:00:00,769,14,C16,41
19536,2020-10-02 13:00:00,348,16,C16,41
19537,2020-10-02 10:00:00,478,3,C15,41
19538,2020-10-02 11:00:00,361,15,C15,41
19539,2020-10-02 13:00:00,478,2,C15,41
19540,2020-10-02 14:00:00,781,53,C15,41
19541,2020-10-02 07:00:00,769,54,C14,41
19542,2020-10-02 11:00:00,687,11,C14,41
19543,2020-10-02 15:00:00,781,10,C14,41
19544,2020-10-05 07:00:00,256,9,A18,41
19545,2020-10-05 08:00:00,779,17,A18,41
19546,2020-10-05 09:00:00,769,5,A18,41
19547,2020-10-05 10:00:00,947,38,A18,41
19548,2020-10-05 07:00:00,947,1,A17,41
19549,2020-10-05 08:00:00,843,39,A17,41
19550,2020-10-05 07:00:00,687,3,A15,41
19551,2020-10-05 08:00:00,348,2,A15,41
19552,2020-10-05 09:00:00,843,15,A15,41
19553,2020-10-05 10:00:00,687,41,A15,41
19554,2020-10-05 07:00:00,843,10,A14,41
19555,2020-10-05 08:00:00,687,11,A14,41
19556,2020-10-05 09:00:00,478,42,A14,41
19557,2020-10-05 07:00:00,781,45,B17,41
19558,2020-10-05 08:00:00,256,1,B17,41
19559,2020-10-05 07:00:00,779,48,B14,41
