342335,73,7.5
347855,73,12.75
353135,73,16.5
357693,73,15.25
362975,73,13.75
13078,78,13.5
25678,78,7.5
38878,78,18.5
52678,78,14.75
65278,78,15.25
77278,78,6.25
91078,78,2.25
103679,78,9.25
116878,78,12.0
130078,78,1.25
12619,80,1.5
25219,80,8.75
38419,80,16.5
52219,80,14.75
64819,80,9.25
76819,80,5.0
90619,80,14.75
103219,80,4.5
116419,80,6.75
129619,80,7.75
140296,80,13.0
150376,80,6.75
160936,80,1.5
171496,80,17.75
182056,80,15.25
192136,80,11.0
202696,80,6.75
212776,80,6.75
223816,80,3.0
233896,80,5.5
241222,80,4.0
249500,80,16.25
257421,80,18.0
264981,80,8.5
273261,80,18.25
280461,80,11.75
288020,80,17.75
295940,80,0.5
304222,80,11.5
311422,80,2.0
316580,80,19.25
322101,80,15.5
327140,80,0.75
332421,80,3.25
337941,80,2.0
342740,80,14.25
347780,80,9.5
353061,80,12.25
358340,80,2.25
363381,80,4.75
12812,82,5.0
25412,82,14.25
38612,82,20.0
52412,82,10.75
65013,82,1.25
77012,82,8.75
90812,82,5.75
103412,82,16.5
116612,82,19.75
129812,82,7.5
241343,82,8.5
249621,82,6.5
257182,82,9.0
265102,82,1.5
273380,82,18.5
280222,82,4.25
288142,82,18.25
296061,82,4.75
304340,82,6.75
311542,82,6.5
13078,83,1.5
25678,83,10.0
38878,83,6.25
52678,83,10.25
65278,83,12.25
77278,83,9.0
91078,83,17.5
103679,83,11.25
116878,83,17.25
130078,83,19.0
12727,98,10.25
25327,98,5.0
38527,98,4.5
52327,98,5.25
64927,98,7.25
76927,98,12.5
90727,98,17.25
103327,98,19.25
116527,98,1.5
129727,98,18.5
12886,104,9.75
23087,104,1.0
35087,104,18.75
52486,104,6.0
63887,104,14.0
76487,104,9.0
84286,104,8.75
99887,104,3.0
115486,104,12.75
122687,104,9.0
140037,104,18.5
147718,104,9.0
160197,104,9.0
170757,104,20.0
181797,104,8.25
191878,104,10.75
202437,104,14.5
212997,104,7.75
221158,104,6.75
232197,104,0.5
12656,110,4.25
25256,110,11.0
38456,110,14.0
52257,110,13.75
64857,110,7.0
76856,110,17.75
90656,110,8.5
103257,110,10.75
116456,110,7.25
129657,110,7.0
408002,127,5.0
408005,127,12.75
408006,127,10.75
408008,127,15.5
423122,127,4.0
423125,127,13.75
423126,127,11.75
423128,127,17.75
439682,127,5.0
439685,127,19.25
439686,127,9.25
439688,127,8.0
454802,127,13.0
454805,127,5.5
454806,127,17.25
454808,127,15.5
469922,127,6.0
469925,127,3.5
469926,127,20.0
469928,127,12.75
486482,127,14.25
486485,127,9.75
486486,127,10.5
486488,127,16.0
501602,127,18.75
501605,127,3.5
501606,127,7.0
501608,127,15.25
517442,127,15.75
517445,127,11.5
517446,127,17.25
517448,127,16.5
533282,127,7.75
533285,127,15.75
533286,127,4.75
533288,127,9.5
549122,127,20.0
549125,127,4.25
549126,127,20.0
549128,127,18.0
564242,127,8.0
564245,127,15.25
564246,127,17.25
564248,127,10.75
580082,127,9.0
580085,127,1.5
580086,127,14.75
580088,127,16.75
595922,127,11.5
595925,127,14.0
595926,127,3.5
595928,127,7.0
611762,127,4.0
611765,127,6.75
611766,127,13.25
611768,127,5.75
626162,127,16.0
626165,127,9.25
626166,127,13.75
626168,127,15.0
642722,127,4.25
642725,127,10.25
642726,127,19.0
642728,127,1.5
657122,127,13.0
657125,127,7.25
657126,127,11.0
657128,127,10.0
673682,127,6.5
673685,127,16.5
673686,127,8.5
673688,127,4.0
689522,127,16.0
689525,127,6.5
689526,127,16.0
689528,127,16.5
704642,127,11.75
704645,127,7.5
704646,127,20.0
704648,127,5.75
720482,127,13.0
720485,127,19.25
720486,127,8.75
720488,127,2.25
736322,127,4.25
736325,127,4.25
736326,127,13.5
736328,127,4.0
751442,127,12.25
751445,127,20.0
751446,127,17.0
751448,127,20.0
768002,127,13.25
768005,127,14.25
768006,127,20.0
768008,127,20.0
782402,127,1.75
782405,127,6.5
782406,127,19.0
782408,127,6.5
798242,127,14.25
798245,127,2.75
798246,127,11.0
798248,127,13.0
813362,127,18.5
813365,127,4.25
813366,127,8.25
813368,127,10.25
829922,127,5.0
829925,127,11.75
829926,127,17.75
829928,127,3.5
845042,127,19.25
845045,127,3.25
845046,127,7.25
845048,127,6.0
859442,127,7.25
859445,127,19.5
859446,127,15.5
859448,127,17.25
876002,127,17.75
876005,127,9.75
876006,127,10.0
876008,127,10.0
891842,127,6.5
891845,127,11.25
891846,127,6.0
891848,127,5.0
906962,127,10.25
906965,127,14.75
906966,127,3.5
906968,127,8.75
923522,127,18.75
923525,127,12.5
923526,127,20.0
923528,127,16.5
937922,127,1.5
937925,127,16.0
937926,127,5.75
937928,127,20.0
953042,127,19.5
953045,127,10.5
953046,127,9.25
953048,127,3.25
968882,127,6.75
968885,127,5.75
968886,127,12.0
968888,127,11.25
985442,127,12.25
985445,127,9.5
985446,127,7.5
985448,127,20.0
999842,127,2.25
999845,127,8.5
999846,127,1.75
999848,127,13.0
1014962,127,3.5
1014965,127,18.25
1014966,127,1.5
1014968,127,11.25
1031522,127,2.5
1031525,127,10.75
1031526,127,17.0
1031528,127,5.5
1046642,127,18.75
1046645,127,12.25
1046646,127,4.25
1046648,127,18.5
1062482,127,16.5
1062485,127,6.5
1062486,127,5.25
1062488,127,20.0
1079042,127,8.75
1079045,127,1.5
1079046,127,3.25
1079048,127,20.0
1093442,127,17.0
1093445,127,9.5
1093446,127,16.0
1093448,127,4.5
1109282,127,3.5
1109285,127,10.75
1109286,127,3.0
1109288,127,18.25
1125122,127,17.5
1125125,127,19.0
1125126,127,9.25
1125128,127,3.5
1140242,127,16.75
1140245,127,20.0
1140246,127,2.75
1140248,127,5.0
1156082,127,5.25
1156085,127,18.0
1156086,127,2.5
1156088,127,6.5
1171922,127,15.75
1171925,127,16.0
1171926,127,6.0
1171928,127,9.75
1187762,127,12.25
1187765,127,12.75
1187766,127,14.75
1187768,127,20.0
1202882,127,19.75
1202885,127,13.5
1202886,127,16.25
1202888,127,12.0
1219442,127,11.25
1219445,127,3.0
1219446,127,20.0
1219448,127,2.75
1234562,127,13.0
1234565,127,6.25
1234566,127,5.5
1234568,127,18.0
1248962,127,12.5
1248965,127,19.75
1248966,127,4.5
1248968,127,7.75
1265522,127,2.25
1265525,127,8.5
1265526,127,3.5
1265528,127,6.0
1281362,127,10.5
1281365,127,19.25
1281366,127,2.75
1281368,127,16.5
1296482,127,2.5
1296485,127,5.75
1296486,127,8.75
1296488,127,11.5
1312322,127,8.0
1312325,127,7.25
1312326,127,17.5
1312328,127,20.0
12357,128,15.75
25557,128,12.0
38156,128,16.5
52556,128,7.75
65156,128,11.25
76556,128,11.75
90356,128,20.0
103557,128,3.25
116759,128,8.75
129956,128,20.0
12900,129,2.25
25500,129,18.5
38702,129,9.5
52500,129,8.25
65100,129,7.5
77100,129,14.75
90900,129,3.75
103500,129,3.0
116701,129,12.5
129902,129,14.5
140520,129,3.5
150600,129,14.75
161160,129,13.75
171720,129,17.75
182280,129,7.75
192360,129,17.75
202921,129,3.25
213001,129,6.5
224040,129,12.0
234120,129,1.0
241380,129,9.0
249660,129,3.25
257580,129,13.5
265140,129,5.5
273420,129,14.0
280620,129,16.25
288180,129,0.25
296100,129,3.75
304380,129,11.25
311580,129,9.25
316682,129,3.25
322208,129,7.75
327243,129,3.25
332524,129,6.25
338043,129,19.0
342843,129,8.25
347888,129,3.5
353168,129,12.75
358442,129,16.0
363482,129,14.5
366180,129,15.25
368940,129,11.5
371340,129,8.75
374100,129,13.5
376741,129,12.75
379140,129,17.75
381780,129,5.75
384420,129,1.0
386940,129,6.25
389582,129,12.25
392222,129,8.5
12886,134,3.75
23087,134,2.5
35087,134,18.75
52486,134,5.75
63887,134,3.25
76487,134,3.0
84286,134,3.0
99887,134,20.0
115486,134,12.25
122687,134,9.5
140037,134,14.5
147718,134,8.0
160197,134,7.5
170757,134,1.5
181797,134,2.25
191878,134,12.25
202437,134,4.25
212997,134,6.75
221158,134,13.0
232197,134,15.0
12812,139,11.25
25412,139,2.0
38612,139,7.75
52412,139,6.0
65013,139,18.25
77012,139,15.25
90812,139,7.75
103412,139,16.75
116612,139,15.25
129812,139,6.0
241343,139,6.5
249621,139,15.5
257182,139,18.5
265102,139,19.0
273380,139,3.0
280222,139,15.0
288142,139,14.25
296061,139,9.25
304340,139,15.25
311542,139,18.0
12837,140,19.5
25437,140,14.75
38637,140,10.75
52439,140,4.25
65037,140,10.5
77038,140,6.0
90839,140,15.75
103436,140,1.25
116638,140,17.0
129237,140,12.0
12837,145,1.0
25437,145,19.25
38637,145,11.0
52439,145,20.0
65037,145,1.0
77038,145,3.75
90839,145,5.0
103436,145,5.5
116638,145,15.0
129237,145,9.25
408002,150,9.25
408005,150,9.25
408006,150,18.25
408008,150,9.75
423122,150,5.75
423125,150,19.0
423126,150,6.75
423128,150,19.5
439682,150,9.0
439685,150,18.5
439686,150,3.75
439688,150,16.0
454802,150,2.25
454805,150,18.75
454806,150,0.5
454808,150,19.0
469922,150,18.0
469925,150,19.5
469926,150,7.0
469928,150,8.75
486482,150,2.0
486485,150,3.5
486486,150,10.25
486488,150,5.0
501602,150,16.0
501605,150,18.75
501606,150,0.25
501608,150,18.25
517442,150,11.5
517445,150,20.0
517446,150,0.5
517448,150,7.5
533282,150,15.5
533285,150,5.75
533286,150,2.75
533288,150,14.25
549122,150,19.75
549125,150,0.75
549126,150,9.0
549128,150,1.75
564242,150,13.0
564245,150,2.25
564246,150,14.0
564248,150,19.75
580082,150,1.25
580085,150,15.0
580086,150,4.25
580088,150,3.75
595922,150,18.25
595925,150,3.5
595926,150,15.5
595928,150,9.0
611762,150,18.75
611765,150,18.75
611766,150,17.0
611768,150,5.75
626162,150,7.5
626165,150,16.0
626166,150,11.75
626168,150,5.25
642722,150,9.5
642725,150,19.75
642726,150,13.0
642728,150,17.25
657122,150,19.0
657125,150,10.75
657126,150,11.0
657128,150,17.0
673682,150,3.0
673685,150,19.5
673686,150,8.0
673688,150,5.5
689522,150,9.5
689525,150,6.0
689526,150,17.0
689528,150,3.75
704642,150,4.75
704645,150,19.75
704646,150,13.0
704648,150,6.75
720482,150,18.0
720485,150,11.75
720486,150,2.25
720488,150,2.0
736322,150,14.5
736325,150,10.5
736326,150,12.75
736328,150,6.0
751442,150,10.0
751445,150,18.5
751446,150,19.5
751448,150,10.25
768002,150,6.75
768005,150,4.5
768006,150,0.75
768008,150,2.25
782402,150,4.0
782405,150,9.5
782406,150,9.5
782408,150,12.25
798242,150,8.75
798245,150,8.25
798246,150,8.25
798248,150,12.5
813362,150,10.5
813365,150,6.0
813366,150,11.5
813368,150,5.75
829922,150,7.75
829925,150,9.75
829926,150,10.5
829928,150,9.0
845042,150,11.25
845045,150,15.0
845046,150,3.0
845048,150,15.25
859442,150,7.25
859445,150,14.0
859446,150,17.75
859448,150,6.0
876002,150,19.5
876005,150,16.75
876006,150,14.25
876008,150,17.5
891842,150,17.25
891845,150,6.25
891846,150,2.0
891848,150,14.25
906962,150,4.0
906965,150,14.25
906966,150,6.5
906968,150,14.75
923522,150,0.75
923525,150,2.5
923526,150,17.75
923528,150,9.25
937922,150,17.75
937925,150,0.5
937926,150,4.75
937928,150,0.75
953042,150,4.0
953045,150,16.0
953046,150,10.75
953048,150,8.5
968882,150,3.75
968885,150,10.0
968886,150,15.75
968888,150,0.5
985442,150,19.0
985445,150,19.75
985446,150,7.25
985448,150,0.5
999842,150,20.0
999845,150,16.75
999846,150,7.5
999848,150,15.5
1014962,150,7.75
1014965,150,12.25
1014966,150,11.5
1014968,150,2.25
1031522,150,5.75
1031525,150,0.25
1031526,150,12.5
1031528,150,5.0
1046642,150,17.75
1046645,150,7.25
1046646,150,17.25
1046648,150,5.75
1062482,150,4.75
1062485,150,0.75
1062486,150,1.25
1062488,150,19.25
1079042,150,12.5
1079045,150,3.25
1079046,150,10.0
1079048,150,15.0
1093442,150,3.0
1093445,150,15.25
1093446,150,13.0
1093448,150,5.5
1109282,150,12.5
1109285,150,1.0
1109286,150,2.5
1109288,150,15.75
1125122,150,20.0
1125125,150,16.0
1125126,150,0.25
1125128,150,11.0
1140242,150,1.75
1140245,150,14.75
1140246,150,17.25
1140248,150,6.5
1156082,150,9.75
1156085,150,2.75
1156086,150,17.25
1156088,150,19.25
1171922,150,15.25
1171925,150,15.5
1171926,150,15.5
1171928,150,3.5
1187762,150,10.75
1187765,150,14.0
1187766,150,2.5
1187768,150,18.5
1202882,150,8.25
1202885,150,10.25
1202886,150,11.5
1202888,150,11.0
1219442,150,5.5
1219445,150,1.0
1219446,150,5.25
1219448,150,1.0
1234562,150,12.75
1234565,150,16.5
1234566,150,16.5
1234568,150,19.25
1248962,150,6.75
1248965,150,6.5
1248966,150,19.0
1248968,150,1.25
1265522,150,12.75
1265525,150,0.25
1265526,150,1.75
1265528,150,8.5
1281362,150,18.75
1281365,150,2.0
1281366,150,8.5
1281368,150,14.5
1296482,150,11.0
1296485,150,3.75
1296486,150,1.25
1296488,150,7.5
1312322,150,2.25
1312325,150,11.0
1312326,150,3.5
1312328,150,6.75
407880,154,20.0
407881,154,1.25
423000,154,3.25
423001,154,8.5
439560,154,3.5
439561,154,9.75
454680,154,16.5
454681,154,5.75
469800,154,17.5
469801,154,17.25
486360,154,15.0
486361,154,9.25
501480,154,18.75
501481,154,2.75
517320,154,13.25
517321,154,20.0
533160,154,5.0
533161,154,1.25
549000,154,16.25
549001,154,13.5
564120,154,3.5
564121,154,2.75
579960,154,7.5
579961,154,20.0
595800,154,20.0
595801,154,18.75
611640,154,5.75
611641,154,8.0
626040,154,3.0
626041,154,17.5
642600,154,20.0
642601,154,13.25
657000,154,19.25
657001,154,4.0
673560,154,11.25
673561,154,2.5
689400,154,16.0
689401,154,15.0
704520,154,7.5
704521,154,10.25
720360,154,1.75
720361,154,5.25
736200,154,16.5
736201,154,8.0
751320,154,12.75
751321,154,18.75
767880,154,9.0
767881,154,5.5
782280,154,9.0
782281,154,18.25
798120,154,8.0
798121,154,10.25
813240,154,1.25
813241,154,19.5
829800,154,16.0
829801,154,13.25
844920,154,4.5
844921,154,5.5
859320,154,19.25
859321,154,16.0
875880,154,18.75
875881,154,14.0
891720,154,4.0
891721,154,13.25
906840,154,14.5
906841,154,13.75
923400,154,18.5
923401,154,9.0
937800,154,3.25
937801,154,4.5
952920,154,9.5
952921,154,11.5
968760,154,19.5
968761,154,11.0
985320,154,14.5
985321,154,8.0
999720,154,7.25
999721,154,2.25
1014840,154,1.75
1014841,154,18.25
1031400,154,17.75
1031401,154,12.0
1046520,154,18.0
1046521,154,8.75
1062360,154,14.25
1062361,154,8.75
1078920,154,13.25
1078921,154,18.0
1093320,154,7.75
1093321,154,5.25
1109160,154,1.75
1109161,154,13.0
1125000,154,19.5
1125001,154,11.25
1140120,154,3.5
1140121,154,12.0
1155960,154,13.5
1155961,154,14.5
1171800,154,13.5
1171801,154,15.5
1187640,154,11.5
1187641,154,6.75
1202760,154,3.25
1202761,154,4.25
1219320,154,11.75
1219321,154,4.75
1234440,154,10.5
1234441,154,14.0
1248840,154,7.0
1248841,154,16.25
1265400,154,1.5
1265401,154,10.0
1281240,154,16.75
1281241,154,3.75
1296360,154,13.0
1296361,154,9.25
1312200,154,13.25
1312201,154,2.5
12812,160,20.0
25412,160,7.5
38612,160,3.0
52412,160,5.25
65013,160,8.5
77012,160,3.25
90812,160,17.0
103412,160,4.5
116612,160,5.5
129812,160,12.0
241343,160,10.5
249621,160,18.75
257182,160,13.75
265102,160,9.5
273380,160,13.25
280222,160,14.25
288142,160,19.0
296061,160,9.25
304340,160,9.5
311542,160,2.75
12841,166,12.0
25441,166,12.5
38641,166,9.75
52441,166,9.0
65041,166,18.25
77041,166,13.5
90841,166,1.25
103441,166,12.0
116641,166,19.75
129841,166,5.0
241355,166,5.25
249634,166,1.75
257194,166,6.75
265115,166,15.25
273395,166,16.0
280590,166,16.25
288150,166,5.5
296070,166,14.75
303991,166,15.75
311195,166,13.5
316427,166,6.25
321947,166,15.0
326987,166,15.5
332506,166,11.25
337787,166,17.25
342107,166,19.0
347866,166,12.25
352907,166,7.75
358427,166,19.0
363467,166,19.25
366057,166,3.75
367977,166,1.0
371217,166,5.25
372778,166,15.75
376258,166,0.25
378657,166,19.5
381057,166,12.25
384177,166,19.5
386577,166,6.5
388497,166,1.5
12727,168,15.0
25327,168,13.25
38527,168,11.5
52327,168,10.75
64927,168,7.5
76927,168,12.75
90727,168,15.5
103327,168,14.5
116527,168,18.0
129727,168,11.25
12797,176,19.25
25397,176,6.0
38597,176,4.75
52396,176,17.75
64997,176,15.5
76997,176,7.5
90798,176,7.0
103397,176,20.0
116599,176,9.75
129800,176,16.5
140436,176,1.0
150516,176,13.5
161076,176,9.0
171638,176,10.5
182198,176,8.75
192278,176,0.75
202838,176,13.5
212918,176,12.5
223958,176,0.75
234038,176,8.0
240608,176,14.75
249611,176,3.0
257530,176,8.0
265088,176,13.0
273371,176,19.75
280568,176,3.25
288128,176,10.75
296050,176,15.5
304330,176,8.25
311530,176,17.0
316173,176,10.0
320975,176,7.0
326975,176,14.75
332495,176,0.75
335375,176,20.0
342335,176,8.5
347855,176,13.0
353135,176,3.75
357693,176,6.75
362975,176,8.75
12727,181,5.75
25327,181,1.25
38527,181,5.5
52327,181,11.75
64927,181,14.0
76927,181,3.5
90727,181,1.5
103327,181,1.5
116527,181,17.75
129727,181,12.25
13078,192,8.25
25678,192,16.0
38878,192,6.0
52678,192,3.75
65278,192,12.25
77278,192,1.0
91078,192,1.0
103679,192,16.5
116878,192,15.5
130078,192,4.25
12841,193,1.0
25441,193,6.5
38641,193,13.75
52441,193,15.5
65041,193,12.75
77041,193,9.75
90841,193,8.25
103441,193,16.5
116641,193,1.0
129841,193,11.75
241355,193,7.5
249634,193,19.0
257194,193,3.75
265115,193,12.25
273395,193,19.75
280590,193,20.0
288150,193,2.0
296070,193,1.25
303991,193,8.75
311195,193,13.5
316427,193,3.0
321947,193,5.25
326987,193,5.0
332506,193,5.5
337787,193,11.5
342107,193,6.0
347866,193,0.5
352907,193,7.75
358427,193,14.0
363467,193,9.75
366057,193,7.25
367977,193,18.0
371217,193,11.25
372778,193,15.75
376258,193,3.75
378657,193,1.5
381057,193,13.5
384177,193,11.75
386577,193,12.25
388497,193,15.0
12837,195,6.25
25437,195,20.0
38637,195,6.75
52439,195,19.0
65037,195,17.0
77038,195,2.25
90839,195,16.0
103436,195,10.5
116638,195,4.0
129237,195,18.5
407880,196,3.0
407881,196,7.75
423000,196,10.0
423001,196,4.5
439560,196,4.25
439561,196,18.5
454680,196,4.25
454681,196,19.25
469800,196,17.5
469801,196,2.25
486360,196,3.0
486361,196,16.25
501480,196,2.5
501481,196,7.0
517320,196,18.0
517321,196,20.0
533160,196,14.0
533161,196,12.0
549000,196,4.75
549001,196,11.75
564120,196,5.5
564121,196,17.25
579960,196,2.25
579961,196,12.5
595800,196,5.25
595801,196,20.0
611640,196,6.75
611641,196,17.25
626040,196,17.5
626041,196,17.75
642600,196,5.75
642601,196,18.75
657000,196,11.5
657001,196,12.5
673560,196,13.25
673561,196,6.75
689400,196,19.5
689401,196,8.25
704520,196,18.75
704521,196,20.0
720360,196,17.5
720361,196,4.0
736200,196,14.0
736201,196,10.0
751320,196,14.75
751321,196,10.75
767880,196,17.5
767881,196,2.25
782280,196,16.5
782281,196,12.75
798120,196,9.25
798121,196,14.25
813240,196,15.0
813241,196,2.5
829800,196,15.25
829801,196,9.75
844920,196,19.5
844921,196,19.25
859320,196,10.5
859321,196,13.0
875880,196,11.75
875881,196,16.25
891720,196,3.5
891721,196,12.0
906840,196,15.5
906841,196,20.0
923400,196,8.0
923401,196,17.25
937800,196,9.75
937801,196,11.75
952920,196,6.75
952921,196,10.0
968760,196,2.5
968761,196,17.0
985320,196,3.25
985321,196,11.0
999720,196,9.25
999721,196,16.75
1014840,196,14.0
1014841,196,3.25
1031400,196,7.0
1031401,196,19.75
1046520,196,17.25
1046521,196,13.5
1062360,196,20.0
1062361,196,5.75
1078920,196,20.0
1078921,196,11.75
1093320,196,4.0
1093321,196,1.5
1109160,196,3.0
1109161,196,11.25
1125000,196,10.75
1125001,196,17.25
1140120,196,11.75
1140121,196,5.0
1155960,196,6.25
1155961,196,11.5
1171800,196,15.0
1171801,196,6.75
1187640,196,1.75
1187641,196,3.5
1202760,196,20.0
1202761,196,2.0
1219320,196,3.0
1219321,196,16.75
1234440,196,10.75
1234441,196,8.75
1248840,196,11.0
1248841,196,19.0
1265400,196,4.75
1265401,196,20.0
1281240,196,5.5
1281241,196,9.25
1296360,196,20.0
1296361,196,6.0
1312200,196,16.25
1312201,196,15.25
13080,202,19.0
25680,202,6.0
38880,202,1.5
52680,202,2.0
65280,202,12.0
77280,202,5.5
91080,202,16.25
103680,202,4.5
116880,202,17.25
130080,202,11.25
140664,202,18.75
150744,202,8.25
161304,202,18.0
171864,202,12.75
182424,202,6.25
192504,202,4.5
203064,202,12.0
213144,202,6.75
224184,202,16.75
234264,202,15.25
241488,202,7.75
249768,202,15.5
257688,202,13.25
265248,202,15.5
273528,202,3.75
280728,202,10.5
288288,202,15.25
296208,202,15.25
304488,202,15.25
311688,202,5.75
316758,202,8.0
322278,202,7.75
326838,202,10.5
332118,202,16.75
338123,202,14.0
342919,202,12.0
346758,202,7.5
352517,202,17.0
358518,202,5.25
363559,202,3.75
366102,202,11.75
368982,202,15.0
371382,202,11.0
374142,202,14.25
376422,202,11.75
379181,202,13.75
381822,202,13.25
384342,202,20.0
386862,202,17.75
389382,202,3.75
13078,207,11.75
25678,207,18.25
38878,207,8.5
52678,207,19.5
65278,207,16.75
77278,207,6.25
91078,207,10.25
103679,207,20.0
116878,207,8.25
130078,207,1.75
13078,215,2.5
25678,215,19.5
38878,215,5.5
52678,215,0.5
65278,215,19.0
77278,215,5.0
91078,215,3.5
103679,215,17.25
116878,215,9.0
130078,215,0.5
13078,219,0.75
25678,219,8.75
38878,219,18.0
52678,219,14.5
65278,219,8.5
77278,219,5.5
91078,219,4.5
103679,219,3.0
116878,219,5.25
130078,219,0.75
13080,222,14.0
25680,222,8.75
38880,222,4.5
52680,222,15.25
65280,222,19.75
77280,222,10.0
91080,222,9.0
103680,222,8.25
116880,222,18.0
130080,222,20.0
140664,222,14.0
150744,222,20.0
161304,222,14.25
